"movie_name","review_code","reviewer","review_date","num_eval","words_in_lexicon_helpfulness_and_review","ratio_helpful","raters","full_text","release_date","first_week_box_office","prob_helpful","prob_EXTP","prob_NEUT","prob_EXTN"
"127 Hours",421,"ameeradnan81","29/May/11",1,"all and but good his movie not stupid the this",0.636363636,33," absolutely stupid movie, a total waste of time... about this stupid guy who thinks he is too good for his trade, which is climbing and all and on one unlucky day gets his hand stuck under a rock on a secluded place, and that is where the whole movie is filmed.totally absurd movie, waste of time... and is unduly rated so high...Also the movie is too bloody and all... This is said to be an adventure movie but its not.i don't know what else to write but it is not a good movie at allso what i suggest to you is just avoid it. it is filmed well, but the story is not good, i can't understand why anyone would make such a movie. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",422,"Theo Robertson","07/Jan/11",6,"and boyle but film had his that the this with",0.588235294,51," Danny Boyle can be a very frustrating film maker . SHALLOW GRAVE was made on a total shoestring and perhaps it was this that caused it to be hype . TRAINSPOTTING was considered an unflimable novel but Boyle had a good try though he was helped by Robert Carlyle's show stopping performance as Begbie . 28 DAYS LATER had a rather derivative and illogical screenplay by Alex Garland but Boyle rose above it to make what is considered a genre masterpiece . SLUMDOG MILLIONAIRE is one of the most unlikely success stories in modern cinema , a story revolving around karma , set in India with an unknown cast that the whole world fell in love with . He has had a few misses however . A LIFE LESS ORDINARY was way below ordinary , THE BEACH showed Boyle isn't suited to Hollywood style film making while SUNSHINE proved he's not suited to space opera either . Despite all this you're always expecting Boyle to come up with a masterwork that will get the whole world falling back in awe . He closest to this with SM but I always think his masterwork is still to come 127 DAYS is based on the true life incident of Aron Halston , a young man who while hiking through the Utah desert fell down a crevice and had his arm trapped by a boulder and who had to take the most extreme measures to save his life . On the surface this is one of these movies award ceremonies love - courage in the face of adversity , but not something that will set the box office alight . In many ways it's something ready made for Boyle . It's not something that can be termed blockbuster but perhaps the director could weave film making magic out of it . Does he succeed ? First of all the trailer is slightly misleading . It seems similar to THE BEACH where some American dude teams up with a couple of hot chicks and does some seriously partying . Thankfully the film deviates away the marketing and concentrates on Ralston's trauma of being trapped . You're left thinking this is for the best since Ralston come across a little bit too sure of himself , a little bit too smart and a little too popular with hot chicks to get the audience entirely on his side so Boyle and screenwriter Simon Beauefoy deservesome credit in to making him something of an everyman who has dreams , ambitions and family This approach works well but the problem with the movie is that the whole premise doesn't comfortably lend itself to commercial film making . It's not an entirely involving film because the audience know the out come of the story and because the protagonist is on his own there's little dialogue and the story telling is done via obvious flashbacks to Ralston's life . The Discovery Channel does countless documentaries on these type of stories but they're rare in cinema and there might be a very obvious reason for this . There's two ways at looking at this 1 ) Boyle deserves congratulations for making an uncinematic film 2 ) The film fails because it is uncinematic The first view is totally valid but unfortunately so is the second point to a large extent As you might expect from Boyle it's impressive on a technical level with outstanding cinematography , editing and sound , though some people may quickly get fed up with the split screen technique . James Franco is impressive as Ralston and will certainly get an Oscar nomination but 127 HOURS will be one of the bridesmaids at the award season where THE KINGS SPEECH , BLACK SWAN and THE SOCIAL NETWORK will dominate while Boyle fans look forward to his next project ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",423,"naomi89448","12/Mar/11",1,"about ahole and have life movie not off own this",0.625,32," What a waste of my time. Making a movie about an arrogant a-hole going off on his own to become an even bigger a-hole. How about a movie that doesn't try to convince me of this. Too many fictional events added to make the story more titillating.Don't get me wrong, I wouldn't want to have to go through what Aron did, however I am not such an egomaniac to allow myself to be in that situation. As an avid climber and mountaineer, I first learned to never go off on your own. I cannot believe I wasted two hours of my life watching this drivel.I do not understand those of you who say you've walked away with a deeper understanding of life, felt inspired or have emotional clarity from this movie. Pathetic and sad. Let's stop glorifying idiots, okay? ","11/05/2010","372,989",0.5,0.36096456041516,0.36096456041516,0.278070879169679
"127 Hours",424,"dapgray","26/Jan/11",3,"after and are both down man speech that the with",0.6,40," I feel compelled to write my first IMDb review after seeing this film in the same week that I also saw the Kings Speech. Both films have a very basic premise that requires some imaginative screenplay to sustain them. Climber falls down ravine but survives after resorting to desperate measures; Man becomes become King unexpectedly and has to overcome speech defect. The results of both dramas are already known before the films were made. So Danny Boyle decides to rework Trainspotting to give his story some legs - man cycling/running across landscape to pumping music,liquid/ drugs travelling down tubes, flashback/hallucinatory images, gross out gore etc etc. We have seen it all before including Shallow Grave . Has DB a lavatorial fetish ? Man dives down excrement filled lavatories in both Trainspotting and Slumdog now he drinks urine and dives into fetid puddle in 127. Throughout, the struggle is trivialised with gimmickry, and the hero evokes no sympathy; now in comparison I even empathise with Joe Simpson in Into the Void ! Yet Kings Speech relies on splendid dialogue, appropriate soundtrack and quality acting with the mild outrage of the f word. The lasting message of 127 is a Health and Safety moral - always tell someone where you are going and make sure you take your Swiss Army Knife. No more than that . An Oscar , I hope not. However none of the above should detract from Aron's bravery, his story deserved more sympathetic treatment. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",425,"onerslnt1","15/Mar/12",1,"about and but his one rock rope the this was",0.666666667,9," Terrible movie, boring non-existent script, utterly unlikeable protagonist, improbable scenario. I haven't read the book, but if a guy takes 6 days of adolescent dreams to get out of a hard place by cutting off his arm, why make a movie about it? Name one intelligent thing this guy did? I could imagine scenarios like: tie the rope around your problem rock, throw it across one large rock and rope in a smaller rock. Tug away at the smaller rock, so that when it dislodges and pulls on the rope, the problem rock moves. Whatever. I don't know. At least this much should be obvious - spending 6 days dreaming about the girl you just met, talking to yourself, more dreams, our dopey hero finally manages to do the one thing it should have been his aim to avoid - cut off his hand.The beginning was good; I thought I was going to see something interesting. But I saw this cr**. This was almost as bad as Slumdog. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",426,"tdi1","06/Sep/11",2,"actual but for movie the this touching void was you",0.666666667,9," I recently watched the superb ""Touching the Void"", a similarly themed survival movie based on actual events. After reading the generally glowing reviews of 127 Hours, I decided to continue the theme - what an incredible mistake.While Touching the Void was compelling, this was ridiculous. While you sincerely felt sorry for those involved, it was hard to feel anything but contempt for the protagonist in this movie. Sure, you have to be a man's man to hack off your own arm with a dull knife, but the guy (as portrayed) was a cocky, unlikable idiot who thought he could do no wrong. Well, he payed for his arrogance. Unfortunately, by watching this horrible movie, I had to suffer almost as much as he did. Ugh. Seriously, if you enjoy docu-dramas and good cinema, avoid this movie! ","11/05/2010","372,989",0.5,0.413618777789525,0.293190611105237,0.293190611105237
"127 Hours",427,"Tom Buchanan (Tommychan@hotmail.co.uk)","06/Mar/11",4,"and down film for his hole that the very was",0.615384615,13," ""man goes for a climb, falls down hole and gets trapped, cuts own arm off, misses having two arms a lot"" Sometimes hype surrounding a film is a good thing, it encourages people to talk about it and to view it. The problem with the massive hype about Danny Boyle's latest creation is that it has a very simple story line. Unless you have been sat on the moon you will realize that it is the story of a man who falls down a hole for 127 hours and cuts his arm off. I was aware of this before i watched the film as most people would be. I honestly thought there would be an occasional surprise or at the very least massive suspense created as the victim gets closer to death. For me there was no real suspense, it was just a self indulgent portrayal of a ""loner"" who now realizes hes stuck down a hole with no one to rescue him, if only he wasn't a loner and had told friends where he was going - yawn.At first I was confused with the reception of this film, and the masses of praise it has gathered. But it is really quite simple. Danny Boyle makes good films, and because of his every growing cult status he can do very little wrong. His supporters are somewhat blinded by his aura that they fail to see a pretty bad film when its put in front of them, and read far too far into certain characters and sequences. 127 hours certainly isn't his best work and i'm afraid i found James Franco average at best. He did not portray the pain that the climber would have been in well enough. No surprises, very little dialogue, overrated and predictable. 4/10 ","11/05/2010","372,989",0.5,0.247512819759072,0.247512819759072,0.504974360481855
"127 Hours",428,"prose-12","17/Feb/11",2,"and but comment end friend his make movie the this",0.555555556,27," Friend of mine posted on his profile suggested to watch this movie. Another friend wrote a comment ""at the end guy cutting his arm and saving himself"" when I read that I said ""haha very funny, is it a real story or new episode of saw?"" Watched the movie and lost 2 hours from my life (including writing this comment), story is nice, but can't say same thing to the movie, it was really boring, definitely doesn't deserve to be in top 250.. There wasn't enough dramatization to make us make believe that the man deserves to be saved so viewer gets curious, expect something at the end, but in this movie there are no expectation, I watched all of it just to finish it. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",429,"jpbrumby","05/Feb/12",8,"and are arm boyle his not ralston the when with",0.625,8," A hiking and climbing trip in the mountains of Utah goes wrong for rock-climber Aron Ralston (James Franco) as a loose boulder falls and crushes his arm against the rock wall. Equipped with a half-empty bottle of water, a digital camera, some rope and a (very) dull blade, Ralston must take stock of the situation and figure out a way to escape.The film is tight, pacey and not nearly as boring as it could have been in the hands of a more literal director. Danny Boyle and co. infuse every scene with energy, wowing viewers with panoramic cinematography and drilling the hard truths home when the time comes.Ralston gets his arm trapped a mere 15 minutes in and from then on it's Man vs. Rock. Boyle brings his distinctive brand of energy to the potentially static set-up, with an unpredictable and often inspired soundtrack and the surreal tangents so successfully employed in his early classic, 'Trainspotting'. Though Ralston himself may not move, his mind wanders through old memories and viewers are transported with him.Boyle has a talent for finding the life-affirming elements hidden deep within grim situations and '127 Hours' is nothing if not an exercise in hope and determination. Franco tracks Ralston's fight over the days with a sense of realism that brings the climber's plight into sharp focus, ensuring that there is much more to this film than limb-hacking.The premise is handled well and the cast and crew know the strengths of the story; the scenery is beautiful and the human elements are as familiar as they are sad, brave and ultimately liberating. When the time comes, having accompanied Ralston through his trials and setbacks, you will be there with him when the helicopter lands. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",430,"3xHCCH","13/Jan/11",6,"all and aron from himself his how the this was",0.6,10," In ""127 Hours"", James Franco plays Aron Ralston, an alpha male rock- climber who got trapped in a crevice in Utah Canyonwoods Park back in April 2003 when a big rock pinned his right hand. I was curious at how director Danny Boyle was able to expound on this limited premise and get awards buzz, so I watched despite my initial lack of interest. The trapping incident occurs only 15 minutes into the film. From there and the next hour, we get to see Aron talking to himself and to his camera, philosophizing, hallucinating about past and future, as he struggles to survive and extricate himself from this trap. All this, up to the harrowing last 20 minutes when he does escape, all graphically and painfully captured on screen.The spectacular achievement in this film is the beautiful cinematography. The camera work, the composition, lighting and the angles were fantastic. The scenery of the vast canyons, the rolling clouds, the flash flood, the creeping sunbeam, even the water bottle, -- all awesome photography. James Franco has certainly progressed from his Harry Osborne days. He carries this movie all by himself, as there are practically no other supporting characters. This is his one-man show. That scene capturing the moment when Aron first realizes that he is trapped was so naturally done -- a great acting moment for Franco.As I said, initially I did not like to watch this. In all the press releases, we know he will cut off his arm in order to save himself, so there was even no surprise on how the movie will end. You can imagining how singular this incident is, in such an enclosed space, with a particularly gruesome climax. This movie is clearly not for everybody. It shows a man's struggle to survive at all costs. You know the message is positive, but are you willing to watch it? Now, that is another question. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",431,"oscontract","25/Feb/12",1,"and any careless entertainment film his limb one sick the",0.571428571,14," Sick that is the only word to describe this film. No story, no entertainment, no message of any kind. A sick film about one careless person loosing a limb for his own misadventure. May be there is an indirect message, don't be reckless, careless, respect nature and you will be in peace and in one piece. Okay some good things. Camera, Music, the beautiful canyon, the mystery pool, the girls, the lead guy who did his best. Story? oh... who cares, entertainment? somebody loosing a limb is certainly no way be any joy o any one. A film should have an entertainment value or infotainment value or both, this film has nothing, but just sick. ","11/05/2010","372,989",0.5,0.250238777801521,0.250238777801522,0.499522444396957
"127 Hours",432,"gary-444","11/Jan/11",5,"and but does enough not ralston some that the which",0.545454545,22," I am a huge fan of Director Danny Boyle's work, but this time around he tried something different, and didn't quite succeed. Tackling a story which centres on a largely motionless man deep in a ravine is a big challenge, and is not one which he successfully overcomes. Lead actor James Franco as Aron Ralston does well enough but there is not an awful lot to go on.Based on a true story the film opens up with shots of him as an adrenaline junkie, mountain biking in the Utah desert and canyoneering, long distance running across it. Curiously, in real life he was an able graduate in Mechanical Engineering and French, although that intelligence is never revealed to counter some fairly reckless behaviour.The scenery is fantastic, and the opening act when he chances upon two girls and leads them part of the way is Boyle at his best, playful, pacey and eventful, if a little unlikely. But inevitably once Ralston is trapped, the dramatic options are a bit limited. To his credit, Boyle eschews ""faction"" scenes of encounters with cougars, snakes, near misses by passing helicopters and half heard voices of walkers __ but in fact that does not leave much. We have a storm scene whose dramatic and cinematic potential is underplayed, and then the inevitable self-mutilation.Flash backs pre-dominate and hallucinations unfold, but we never really know enough about Ralston to really care. Then when he does escape from the boulder, a demanding 20m descent is dealt with in a perfunctory manner, he stumbles across some walkers, a helicopter arrives __ and that is it. No denouement, no context. It all feels a little unsatisfactory, a bit like the Billboard Poster which is an invention and depicts no physical part of the film.The music is also poor. Discordant and jarring, it's use as a high octane accompaniment to the biking works, but otherwise it does not work well to try to crank up some artificial excitement. The self-amputation is gruesome and graphically depicted in all of Boyle's gory glory, but that isn't enough in a running time which at 94 minutes feels simultaneously long, and incomplete. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",433,"Ozymandias92","18/Feb/12",10,"and aron arons film franco his that the this with",0.541666667,24," In 2003 mountain-climber Aron Ralston went on a hiking trip in a desolate part of Utah without telling anyone where he was going. He became trapped at the bottom of a canyon when a boulder dislodged and pinned his right arm to a wall. Over the course of five days with little water, less food, and no hope of being found, Aron made a video diary documenting his ordeal while trying to sustain by any means necessary (including drinking his own urine). Eventually, in a moment of desperation, Aron was forced to amputate his arm with a dull knife in order to escape. Ralston is obviously a brave human being, who was faced with a dilemma in which many people would've chosen death. His act is a triumph of human determination and willpower and his story is brought to life by Oscar-winning director Danny Boyle. 127 Hours is widely considered one of the best films of 2010 and recently received six Oscar nominations, including Best Picture. While complaints have been aimed at Aron's character (some people see his decision to not tell anyone where he was going ""stupid), the use of dream sequences/surreal imagery, and Boyle's hyperkinetic style; I found no issue with these aspects of the film. In fact, I've been so impressed by this film the two times I've seen it I can hardly find a negative thing to say about it.Boyle and his co-writer Simon Beaufoy (the Oscar-winning scribe behind Boyle's previous film Slumdog Millionaire) stay faithful to Aron's ordeal and over the course of a riveting 90 minutes, Boyle shows us how powerful the will to survive can be. The success of the film hinges on the dynamite portrayal of Aron by James Franco. The film spends the first 15 minutes establishing Aron's thrill-seeking personality; his drive to Blue John Canyon in Utah, his encounter with two girls (Amber Tamblyn and Kate Mara), and eventually the moment where he found himself in an unimaginable situation. From here, it's a one-man show for Franco. Aron has a watch, a video camera, a CD player, headphones, a flashlight, a rope and pulley, but almost no food and little water. Franco leads us through Aron's initial attempts to escape, his quiet acceptance of his fate, and his refusal to simply wait for death. Knowing the ending doesn't make the film any less suspenseful and the proceedings are nothing short of riveting.Boyle tells this story in just 90 minutes, a perfect running-time that neither drags it out nor rushes it. In the hands of another director this could have been a snooze-fest, but Boyle has crafted a film that creates tension by perfectly capturing the claustrophobia of Aron's ordeal. While dream sequences/hallucinations are used, they don't clutter the story needlessly. They are necessary to establish Aron's personality and further the themes that Boyle and Beaufoy are trying to convey with their interpretation of Aron's story. It's not these images or his visual pizazz that Boyle uses to carry the story, but his willingness to stay with Aron and allow James Franco to lead the audience through the story with his show-stopping performance.The success of the film rests on Franco's shoulder and I couldn't spot the slightest misstep in his performance. Franco has to be interesting enough to hold your attention for over an hour, as well as making his character's journey believable. Through body language and tone of voice, Franco makes you believe you're watching an optimistic man slowly relinquish all hope before making one final decision in an attempt to save his own life. This is not a typical Oscar-bait performance, but a nuanced performance built on much subtlety. Spending the bulk of the film in a small space without the use of his right arm, Franco brings the audience right into that canyon with him. When the climactic scene arrives, you believe that Aron has reached this point of desperation. Had Franco made the smallest mistake in his performance, it could've brought the whole film down. I believe James Franco would win the Academy Award if not for Colin Firth as he delivers one of the most riveting and truly impressive screen performances of 2010.One can't discuss this film without mentioning the climax, where Aron must finally take his fate into his own hands and amputate his arm. The scene is both realistic and horrifying, even more when one takes into account that this actually occurred. Rarely does a scene make me wince and recoil the way this scene did. It's brilliantly shot, acted, edited, and executed; graphic, but Boyle only shows as much as necessary relying on haunting sound effects and Franco to convey what's happening. It's a powerful, unforgettable scene.127 Hours is an unforgettable experience that works on so many different levels. It's entertaining, exciting, intense, brilliant, and ultimately moving; a triumphant piece of filmmaking and is undoubtedly one of the best films of 2010. Having seen it several now, it's still as suspenseful and powerful as it was the first time I watched it. While subsequent viewings and time may show some imperfections, it will remain the most intense movie-going experience I had in 2010. ","11/05/2010","372,989",0.5,0.083293468046258,0.083293468046258,0.833413063907484
"127 Hours",434,"Motherspot","27/Feb/11",1,"and believe film for its keep that the this you",0.527777778,36," This is a unbelievably super-overrated boooring piece of S&*(t. I just cannot believe that it's been put foreward as a serious Chance maker for the Oscars. the whole film we see this one guy, traped after a wandering accident...until he decides to do something drastic to change his situation.Nothing is happening to keep you keep you interested. I truly believe that the only success of this 'film 'is it's reputation...that's why folks watch it. it is to Me the most boooring(one off at least) Films i have ever seen. How interesting can you keep on watching a guy how cant move more than e few centimeter's.Despite some flashy editing and some supposedly dreamlike sequences. terrible,Yakk. But..OK to me the Oscars for years already are never something to be taken seriously... This nomination does prove my view. It's the marketing and rumours about this thing that draws the viewers.the main sequence even is not so much horrific and lacking of real guts by the director.it's..well kinda lame... ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",435,"Emma Hancock","25/Jan/11",1,"also amazing and for have his isnt long the this",0.514705882,68," The summary says it all. There is no arguing this mans determination, grit and human strength; I also have no doubt in my mind that this makes an amazing tale and book. However, there really is only so long you can spin out a guy falling down a hole and getting trapped and it isn't 90 minutes, not by a long shot. It becomes tedious, also you have no sense of love for this character,he comes across as a reckless fool, perhaps they should of built up his character more in the first half and then him have his accident?So yeah, 1* for the amazing tale and the thing it could have been, -9* for the thing it isn't -Emma ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",436,"Cedric_Catsuits","30/Aug/13",2,"and from have into just not one the this which",1,1," I've seen this twice and the second time was just to confirm my initial thoughts. I thought maybe I missed something, seeing as it scores so highly here. Truth is, it just irritates me how somebody so stupid and reckless can be portrayed as some sort of hero. Boyle's freaky insights to Ralston's decaying mind only make matters worse. Had it been an out-and-out adventure film it might have worked better.I'm sure Ralston is not alone in being reckless - most adrenaline junkies are to some extent, which is why so many of them get killed or injured. However, anybody venturing alone into the wilderness needs a bit of common sense, which Ralston clearly lacks. He takes one small bottle of water and little else of use on a trip into a hot, dry, remote area, a journey which only he knows about. That is not reckless, it is just plain stupid.Within minutes of setting off on his bike he has an accident which could have left him seriously injured. Can't ride a bike, don't go careering across rough terrain. Then there is the drop into the pool, which I believe is not actually based on fact, but again illustrates how stupid he and the others were - one or more of them could easily have died.Somehow surviving all this, he then clambers down a shear rock face over loose boulders and debris, so it is not surprising it turns out bad. Frankly from then on it goes from bad to worse, a long drawn-out affair detailing the rather dull and senseless thoughts of a guy who clearly is a sandwich short of a picnic. I'd have been happy for him to get his head trapped by the boulder and have the film end there. Talk about drawing it out ... yawn.So really I fail to see what the point of this movie is. In parts it is nicely filmed and that saves it from scoring 1. There is no tension, no excitement, and surprisingly no real signs of a guy struggling to cling on to life, which I imagine is what one would be doing were one stupid enough to be trapped like this.Anybody reading anything more into this must be sadly lacking in real life experience. It's pretentious twaddle. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",437,"elhamcoskun","26/May/12",8,"after and arm event movie really that the this when",1,1," This movie is about a young man who had lived an extremely bad event when he went on a trip. When I began to watch this movie, I didn't guess a theme like in the movie but it is really interesting and worth to see. 127 hours is a psychological and tragic movie and sometimes it may be boring. Because it has a few scenes and mostly, there is a scene and it is showed generally. Apart from these, I shocked when I learned that this movie is taken from in an real event. I didn't know it before and even after I watched movie. After I learned it, all of scenes of the movie came to my mind and it really difficult, depressing, incredible and painful situation. I said to myself that it is a big courage. There is a young man and while he was walking around, he dropped in a place where is 50 meters under of the ground and whose arm pressed between two rocks and he stayed in that situation along 127 hours. Then he had to cut his arm to survive and finally, he was saved by a family. This should be really interesting experience and event and everybody can not do it even for their life. Maybe, anyone doesn't know whether do it or not without live really. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",438,"cramax595","29/Jan/12",9,"and commented for had have that the would you your",1,1," We all know the story and it's outcome. Yet we want to see it for ourselves out of curiosity if the story is somewhat interesting after hearing the headlines. Isn't that true of every true story that is portrayed on film? People have commented that Aron Ralston is a loner and an idiot and give the movie 2 stars or less. How is that a bad comment about the story in the film? The character himself, and therefore the real person, calls himself these very things! As a loner, he felt invincible, yet as a self declared ""idiot"" he has the intelligence to admit how stupid of a thing he had done. Yes, we can all sit on our little chairs and watch the movie and call him an idiot for not telling anyone where he's going or what he's doing... like we've NEVER done something idiotic before. Sure, perhaps our very own moment of lack of good judgment has not put us in a situation that we may have sealed our own doom...for Ralston he had to come to terms with himself that, indeed he may have just killed himself unintentionally.People also commented that he survives by sheer luck. To them I say, can YOU survive for 6 days doing the same things Ralston did? Forget the idea that you would never be so stupid. The point is, if it were to happen to you, what would YOU have done? Would you even have stopped for a moment to leave a video for your loved ones-loner that you are?People still commented that Ralston felt no pain. We could dismiss the initial accident as being in shock. Later on he shows a great deal of pain...and ingenuity. When I myself had an oops moment with a stupid chainsaw cutting a hole in my knee, I didn't feel one ounce of pain. I just kept saying to myself, how could I be so stupid to have not been more careful. If you only hated this movie because it is about one person for most of the film stuck in a canyon, hallucinating about life, screaming out for help ONCE and hating yourself for doing so because you know no one is out there to hear you and you know yelling is futile (by the way people commented that they would be yelling out - for what? save your energy and look for other viable solutions idiot!), contemplating taking your own life because of your incredible mistake you've made, making a final decision - one that would leave you ""crippled"" - and I mean no offense to amputees, still knowing that even without your right arm you still have to carry your bloodied self, weak from dehydration and having lost over 40 pounds in 6 days (I kid you not), to the HOPE of safety...if you hated this movie for reasons such as these...then you've never had a true ""oops"" moment. You are perfect...perfectly lying to yourself. ","11/05/2010","372,989",0.5,0.375217177059669,0.249565645880661,0.375217177059669
"127 Hours",439,"helperzine","22/Apr/12",8,"and been could deserves film for from have making the",0.6,5," This is a film about a man who is trapped for 127 hours in a canyon. Why, I won't say. It's for you to find out. Naturally, during that time, not much can happen. So, the concept of flashbacks becomes necessary. This could have been an average film, but a brave director decided he wanted to do something better. Danny Blabla deserves praise for making a cohesive film from what could have been a huge mess. The cinematography is managed by BUbuBLAbla and he deserves recognition for using very sleazy and uncomfortable camera-work to elicit the necessary emotion from the viewer. James Franco deserves a round of applause for making a potentially very embarrassing role to see, into something touching. These three men managed to dangle on the fine line between making a loose and off-beat film and making a useless and depressing film. The writer should be noted for filling time-gaps with a satisfying storyline. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",440,"Richard-johnston937","16/Dec/11",2,"and because bring but did film its really that the",0.6,5," Made around the same time as buried, and clearly a peer in the world of mis en scene but what does this film really bring to the table. My rating is harsh because I can't believe how highly it's been rated, I'm a Danny Boyle fan but as a director he's not really breaking new ground here.What is the message? Simply the force of human spirit to survive, who cares we've seen it a million times before, someone prevailing against overwhelming odds. I actually felt compelled to write this review simply because I feel like the whole film is just a document of something horrible that happened to someone and yet what did that person, or us as viewers, learn, leave a note when you're going hiking...How can people be so amazed by such a simple concept, it's not a bad film and it did to a certain extent bring that experience to life but what's the point really? Answers on a postcard. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",441,"dominicpearson","06/Aug/11",7,"and are but film for have his that the this",0.6,5," It is no easy task reviewing a film of this nature. For one, the story is already known and is a very, very real one. This gives those intending to watch it the knowledge that for the best part of an hour and a half it is going to be a bloke stuck with a big rock on his arm. For another it is a single set, single actor set up for the vast majority and in the wrong hands could be a total nightmare. These are inhibitions that the film is going to have to overcome even before it has been viewed.It was with this in mind that I made the decision to watch 127 Hours after having it for a good couple of months. Upon initial viewing I found little of interest in the film and my fears seemed to have been well placed. It was as I have said above - bloke stuck with a big rock on his arm. But I have found that it is one of those rare breed of films that plays on your mind and grows in your affections over time.So what is good about it. The performance that Boyle has managed to get from James Franco is testament to his skill as a director and Franco's as an actor.Franco has impressed me with his performances of late. Milk, Howl (dreadful film, great performance) and Pineapple Express are all splendid and he was very much the right person for the job here. The character he plays is, to me at least, pretty unlikeable. He was selfish, arrogant and careless. Yet through sharing in his unthinkable experience a sense of empathy is developed; the regrets of his life are played out leading to a degree of realisation and repentance. Whether this will change his attitude in the future is another matter entirely but there is hope for him that he will learn from his mistakes and become a better person. At its heart, therefore, its a tale of redemption and are we not all seeking this?! The nuances of the personality are all conveyed by an actor in his prime tasked with an extremely difficult proposition - one set, limited mobility, no other actors around. Franco deserves plaudits for this performance and this aspect alone is worth the majority of my grading.As always, Danny Boyle's direction was spot on. The difficulties of such a film were met head on and the story develops at a solid pace. The photography is impressive, the locations kind of do the hard work but it looks lovely on film. The soon to be famous last scene in the crevice is very realistic and not something for the weak stomached! It is an impressive translation of the story.So why only 7 out of 10? Well to be honest Id probably give it 7.5 but IMDb is a silly so I cant. It wasn't quite perfect. As I said, it was only after viewing that the story really started to hit me. I may watch it again to see if this delayed development translates into increased enjoyment but this is unlikely. It is not the type of film that has repeated viewing qualities. It will never be considered a classic but what it is is a solid film, impressively acted and skillfully directed. When history looks back on Boyle's portfolio of work I would say this would rank well behind Trainspotting, Shallow Grave, 28 Days Later and Slumdog all of which are 8-10 star films. For this reason I have judged it as I have! ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",442,"Luis Angel Gonzalez","11/Jan/11",6,"all been but expecting feel film good that the this",0.555555556,9," I tried this film hoping to be amazed, as I had already read a lot of good critics for this film, and they all pointed it out to be a very breathtaking film. But I found none of this; sure, the film is interesting, it has a damn good photography, but I was expecting to feel that emotion that everybody's been talking about, I was expecting to get in that guy's place, to feel the despair of being in that small place, with your hand stuck in that rock. I expected that because of the hype this film has.As I got none of that, all that is left to say for me is that this film is interesting; many directors wouldn't have probably made a good movie out of this story, but Danny Boyle did a pretty good job. If made by other director, It could have been a really mediocre film. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
"127 Hours",443,"SteveJ_888","28/Jun/11",4,"and but film filmmakers for its like some that the",0.545454545,11," Part of the problem is that the subject matter raises the standard for a film such as this. The story would seem to require a tone and a style that's driven by some essential truth __ not necessarily a literal dramatization, but something fundamental and permanent for the viewer to discover or reflect upon. If that's not in Danny Boyle's bag of tricks __ fine. I just wish he had left the story for someone else.The film is noisy and cluttered. It's like a person with little to say that never stops talking for fear of a lull in the conversation. The music is abrasive and usually feels like an intrusion. There seems to be little effort by the filmmakers to create a mood that conveys what the experience must have been like. There is no passage of time __ only images of a watch. Whenever something genuine seems ready to emerge it's preempted by some montage of remote events, as if the viewer constantly needs to be reminded that life goes on somewhere else.Visually, you would think that it would be hard for a film like this to miss. There are some great shots, but the effect is never sustained. It's always undermined by some subsequent material, as if the filmmakers have an unconscious need to negate anything beautiful in their own work.John Franco gives a decent performance, but many of the character's actions don't seem plausible in the given situations, due to the writing. The film's biggest flaw is that it's simply not believable.If you haven't already read the book, you'll want to after seeing 127 Hours. The film simply doesn't ring true. Hopefully other filmmakers who have a greater affinity for the subject will take it on at some point in the future __ either as a documentary or a dramatization. It's a story that deserves to be told well. ","11/05/2010","372,989",0.5,0.333333333333333,0.333333333333333,0.333333333333333
